,Year,Month,Day,startdate,timeDelt,startweekday,totalRents,timeDelt_sq,holiday,station,name,tmax,tmin,startdate2,tmax_sq,tmin_sq,day_0,day_1,day_2,day_3,day_4,day_5,day_6
349,2016,12,19,2016-12-19,353,0,6328,124609,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",65.0,31.0,2016-12-19,4225.0,961.0,1,0,0,0,0,0,0
350,2016,12,20,2016-12-20,354,1,6106,125316,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",36.0,22.0,2016-12-20,1296.0,484.0,0,1,0,0,0,0,0
351,2016,12,21,2016-12-21,355,2,6587,126025,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",37.0,23.0,2016-12-21,1369.0,529.0,0,0,1,0,0,0,0
352,2016,12,22,2016-12-22,356,3,6187,126736,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",49.0,26.0,2016-12-22,2401.0,676.0,0,0,0,1,0,0,0
353,2016,12,23,2016-12-23,357,4,4209,127449,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",57.0,28.0,2016-12-23,3249.0,784.0,0,0,0,0,1,0,0
354,2016,12,24,2016-12-24,358,5,1372,128164,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",47.0,29.0,2016-12-24,2209.0,841.0,0,0,0,0,0,1,0
355,2016,12,25,2016-12-25,359,6,2155,128881,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",51.0,34.0,2016-12-25,2601.0,1156.0,0,0,0,0,0,0,1
356,2016,12,26,2016-12-26,360,0,2361,129600,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",50.0,32.0,2016-12-26,2500.0,1024.0,1,0,0,0,0,0,0
357,2016,12,27,2016-12-27,361,1,5803,130321,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",57.0,39.0,2016-12-27,3249.0,1521.0,0,1,0,0,0,0,0
358,2016,12,28,2016-12-28,362,2,6396,131044,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",65.0,37.0,2016-12-28,4225.0,1369.0,0,0,1,0,0,0,0
359,2016,12,29,2016-12-29,363,3,4254,131769,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",49.0,32.0,2016-12-29,2401.0,1024.0,0,0,0,1,0,0,0
360,2016,12,30,2016-12-30,364,4,4447,132496,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",50.0,34.0,2016-12-30,2500.0,1156.0,0,0,0,0,1,0,0
361,2016,12,31,2016-12-31,365,5,3217,133225,0.0,USC00186350,"NATIONAL ARBORETUM DC, MD US",42.0,27.0,2016-12-31,1764.0,729.0,0,0,0,0,0,1,0
