,Year,Month,Day,startdate,timeDelt,startweekday,totalRents,timeDelt_sq,holiday,date,station,precip,tmax,tmin,tmax_sq,tmin_sq,startdate2,day_0,day_1,day_2,day_3,day_4,day_5,day_6
0,2017,1,1,2017-01-01,0,6,4063,0,0.0,,USC00186350,0.0,47.0,31.0,2209.0,961.0,2017-01-01,0,0,0,0,0,0,1
1,2017,1,2,2017-01-02,1,0,1638,1,0.0,,USC00186350,0.03,55.0,38.0,3025.0,1444.0,2017-01-02,1,0,0,0,0,0,0
2,2017,1,3,2017-01-03,2,1,3771,4,0.0,,USC00186350,0.3,46.0,42.0,2116.0,1764.0,2017-01-03,0,1,0,0,0,0,0
3,2017,1,4,2017-01-04,3,2,7185,9,0.0,,USC00186350,0.69,50.0,44.0,2500.0,1936.0,2017-01-04,0,0,1,0,0,0,0
4,2017,1,5,2017-01-05,4,3,6214,16,0.0,,USC00186350,0.0,55.0,29.0,3025.0,841.0,2017-01-05,0,0,0,1,0,0,0
5,2017,1,6,2017-01-06,5,4,5570,25,0.0,,USC00186350,0.0,36.0,30.0,1296.0,900.0,2017-01-06,0,0,0,0,1,0,0
6,2017,1,7,2017-01-07,6,5,1809,36,0.0,,USC00186350,0.0,34.0,23.0,1156.0,529.0,2017-01-07,0,0,0,0,0,1,0
7,2017,1,8,2017-01-08,7,6,1920,49,0.0,,USC00186350,0.25,25.0,15.0,625.0,225.0,2017-01-08,0,0,0,0,0,0,1
8,2017,1,9,2017-01-09,8,0,4617,64,0.0,,USC00186350,0.0,24.0,15.0,576.0,225.0,2017-01-09,1,0,0,0,0,0,0
9,2017,1,10,2017-01-10,9,1,5606,81,0.0,,USC00186350,0.0,26.0,17.0,676.0,289.0,2017-01-10,0,1,0,0,0,0,0
10,2017,1,11,2017-01-11,10,2,7267,100,0.0,,USC00186350,0.02,42.0,21.0,1764.0,441.0,2017-01-11,0,0,1,0,0,0,0
11,2017,1,12,2017-01-12,11,3,9091,121,0.0,,USC00186350,0.04,57.0,35.0,3249.0,1225.0,2017-01-12,0,0,0,1,0,0,0
12,2017,1,13,2017-01-13,12,4,8031,144,0.0,,USC00186350,0.0,71.0,52.0,5041.0,2704.0,2017-01-13,0,0,0,0,1,0,0
13,2017,1,14,2017-01-14,13,5,1864,169,0.0,,USC00186350,0.01,54.0,35.0,2916.0,1225.0,2017-01-14,0,0,0,0,0,1,0
14,2017,1,15,2017-01-15,14,6,5348,196,0.0,,USC00186350,0.29,54.0,33.0,2916.0,1089.0,2017-01-15,0,0,0,0,0,0,1
15,2017,1,16,2017-01-16,15,0,4485,225,0.0,,USC00186350,0.0,47.0,36.0,2209.0,1296.0,2017-01-16,1,0,0,0,0,0,0
16,2017,1,17,2017-01-17,16,1,5574,256,0.0,,USC00186350,0.06,46.0,37.0,2116.0,1369.0,2017-01-17,0,1,0,0,0,0,0
17,2017,1,18,2017-01-18,17,2,7345,289,0.0,,USC00186350,0.22,54.0,41.0,2916.0,1681.0,2017-01-18,0,0,1,0,0,0,0
18,2017,1,19,2017-01-19,18,3,7376,324,0.0,,USC00186350,0.0,58.0,42.0,3364.0,1764.0,2017-01-19,0,0,0,1,0,0,0
19,2017,1,20,2017-01-20,19,4,5566,361,0.0,,USC00186350,0.0,52.0,35.0,2704.0,1225.0,2017-01-20,0,0,0,0,1,0,0
20,2017,1,21,2017-01-21,20,5,8157,400,0.0,,USC00186350,0.0,49.0,40.0,2401.0,1600.0,2017-01-21,0,0,0,0,0,1,0
21,2017,1,22,2017-01-22,21,6,4066,441,0.0,,USC00186350,0.02,50.0,47.0,2500.0,2209.0,2017-01-22,0,0,0,0,0,0,1
22,2017,1,23,2017-01-23,22,0,2905,484,0.0,,USC00186350,0.19,53.0,48.0,2809.0,2304.0,2017-01-23,1,0,0,0,0,0,0
23,2017,1,24,2017-01-24,23,1,7389,529,0.0,,USC00186350,0.85,49.0,40.0,2401.0,1600.0,2017-01-24,0,1,0,0,0,0,0
24,2017,1,25,2017-01-25,24,2,9023,576,0.0,,USC00186350,0.0,49.0,39.0,2401.0,1521.0,2017-01-25,0,0,1,0,0,0,0
25,2017,1,26,2017-01-26,25,3,8048,625,0.0,,USC00186350,0.0,61.0,41.0,3721.0,1681.0,2017-01-26,0,0,0,1,0,0,0
26,2017,1,27,2017-01-27,26,4,6887,676,0.0,,USC00186350,0.0,59.0,39.0,3481.0,1521.0,2017-01-27,0,0,0,0,1,0,0
27,2017,1,28,2017-01-28,27,5,5555,729,0.0,,USC00186350,0.0,44.0,34.0,1936.0,1156.0,2017-01-28,0,0,0,0,0,1,0
28,2017,1,29,2017-01-29,28,6,5250,784,0.0,,USC00186350,0.0,48.0,31.0,2304.0,961.0,2017-01-29,0,0,0,0,0,0,1
29,2017,1,30,2017-01-30,29,0,5420,841,0.0,,USC00186350,0.04,46.0,31.0,2116.0,961.0,2017-01-30,1,0,0,0,0,0,0
30,2017,1,31,2017-01-31,30,1,7764,900,0.0,,USC00186350,0.0,46.0,25.0,2116.0,625.0,2017-01-31,0,1,0,0,0,0,0
31,2017,2,1,2017-02-01,31,2,8231,961,0.0,,USC00186350,0.0,56.0,31.0,3136.0,961.0,2017-02-01,0,0,1,0,0,0,0
32,2017,2,2,2017-02-02,32,3,7649,1024,0.0,,USC00186350,0.0,50.0,34.0,2500.0,1156.0,2017-02-02,0,0,0,1,0,0,0
33,2017,2,3,2017-02-03,33,4,6543,1089,0.0,,USC00186350,0.0,49.0,32.0,2401.0,1024.0,2017-02-03,0,0,0,0,1,0,0
34,2017,2,4,2017-02-04,34,5,4807,1156,0.0,,USC00186350,0.0,38.0,22.0,1444.0,484.0,2017-02-04,0,0,0,0,0,1,0
35,2017,2,5,2017-02-05,35,6,5489,1225,0.0,,USC00186350,0.0,41.0,27.0,1681.0,729.0,2017-02-05,0,0,0,0,0,0,1
36,2017,2,6,2017-02-06,36,0,8399,1296,0.0,,USC00186350,0.0,53.0,31.0,2809.0,961.0,2017-02-06,1,0,0,0,0,0,0
37,2017,2,7,2017-02-07,37,1,9796,1369,0.0,,USC00186350,0.0,62.0,31.0,3844.0,961.0,2017-02-07,0,1,0,0,0,0,0
38,2017,2,8,2017-02-08,38,2,10619,1444,0.0,,USC00186350,0.0,73.0,52.0,5329.0,2704.0,2017-02-08,0,0,1,0,0,0,0
39,2017,2,9,2017-02-09,39,3,5369,1521,0.0,,USC00186350,0.14,73.0,36.0,5329.0,1296.0,2017-02-09,0,0,0,1,0,0,0
40,2017,2,10,2017-02-10,40,4,5974,1600,0.0,,USC00186350,0.0,38.0,23.0,1444.0,529.0,2017-02-10,0,0,0,0,1,0,0
41,2017,2,11,2017-02-11,41,5,6821,1681,0.0,,USC00186350,0.0,42.0,24.0,1764.0,576.0,2017-02-11,0,0,0,0,0,1,0
42,2017,2,12,2017-02-12,42,6,4723,1764,0.0,,USC00186350,0.0,42.0,24.0,1764.0,576.0,2017-02-11,0,0,0,0,0,0,1
43,2017,2,13,2017-02-13,43,0,6364,1849,0.0,,USC00186350,0.03,54.0,36.0,2916.0,1296.0,2017-02-13,1,0,0,0,0,0,0
44,2017,2,14,2017-02-14,44,1,7409,1936,0.0,,USC00186350,0.0,46.0,26.0,2116.0,676.0,2017-02-14,0,1,0,0,0,0,0
45,2017,2,15,2017-02-15,45,2,7485,2025,0.0,,USC00186350,0.0,48.0,33.0,2304.0,1089.0,2017-02-15,0,0,1,0,0,0,0
46,2017,2,16,2017-02-16,46,3,6427,2116,0.0,,USC00186350,0.0,54.0,33.0,2916.0,1089.0,2017-02-16,0,0,0,1,0,0,0
47,2017,2,17,2017-02-17,47,4,7282,2209,0.0,,USC00186350,0.0,42.0,25.0,1764.0,625.0,2017-02-17,0,0,0,0,1,0,0
48,2017,2,18,2017-02-18,48,5,10726,2304,0.0,,USC00186350,0.0,53.0,26.0,2809.0,676.0,2017-02-18,0,0,0,0,0,1,0
49,2017,2,19,2017-02-19,49,6,12350,2401,0.0,,USC00186350,0.0,70.0,41.0,4900.0,1681.0,2017-02-19,0,0,0,0,0,0,1
50,2017,2,20,2017-02-20,50,0,10058,2500,0.0,,USC00186350,0.0,71.0,46.0,5041.0,2116.0,2017-02-20,1,0,0,0,0,0,0
51,2017,2,21,2017-02-21,51,1,8815,2601,0.0,,USC00186350,0.0,69.0,40.0,4761.0,1600.0,2017-02-21,0,1,0,0,0,0,0
52,2017,2,22,2017-02-22,52,2,9659,2704,0.0,,USC00186350,0.0,59.0,39.0,3481.0,1521.0,2017-02-22,0,0,1,0,0,0,0
53,2017,2,23,2017-02-23,53,3,11744,2809,0.0,,USC00186350,0.0,64.0,46.0,4096.0,2116.0,2017-02-23,0,0,0,1,0,0,0
54,2017,2,24,2017-02-24,54,4,12959,2916,0.0,,USC00186350,0.0,76.0,51.0,5776.0,2601.0,2017-02-24,0,0,0,0,1,0,0
55,2017,2,25,2017-02-25,55,5,8174,3025,0.0,,USC00186350,0.0,76.0,52.0,5776.0,2704.0,2017-02-25,0,0,0,0,0,1,0
56,2017,2,26,2017-02-26,56,6,6339,3136,0.0,,USC00186350,0.22,76.0,34.0,5776.0,1156.0,2017-02-26,0,0,0,0,0,0,1
57,2017,2,27,2017-02-27,57,0,8264,3249,0.0,,USC00186350,0.0,49.0,29.0,2401.0,841.0,2017-02-27,1,0,0,0,0,0,0
58,2017,2,28,2017-02-28,58,1,7828,3364,0.0,,USC00186350,0.0,55.0,30.0,3025.0,900.0,2017-02-28,0,1,0,0,0,0,0
59,2017,3,1,2017-03-01,59,2,8977,3481,0.0,,USC00186350,0.4,69.0,42.0,4761.0,1764.0,2017-03-01,0,0,1,0,0,0,0
60,2017,3,2,2017-03-02,60,3,8134,3600,0.0,,USC00186350,0.07,78.0,47.0,6084.0,2209.0,2017-03-02,0,0,0,1,0,0,0
61,2017,3,3,2017-03-03,61,4,6741,3721,0.0,,USC00186350,0.0,51.0,33.0,2601.0,1089.0,2017-03-03,0,0,0,0,1,0,0
62,2017,3,4,2017-03-04,62,5,5283,3844,0.0,,USC00186350,0.0,43.0,25.0,1849.0,625.0,2017-03-04,0,0,0,0,0,1,0
63,2017,3,5,2017-03-05,63,6,4999,3969,0.0,,USC00186350,0.0,44.0,21.0,1936.0,441.0,2017-03-05,0,0,0,0,0,0,1
64,2017,3,6,2017-03-06,64,0,8583,4096,0.0,,USC00186350,0.0,42.0,23.0,1764.0,529.0,2017-03-06,1,0,0,0,0,0,0
65,2017,3,7,2017-03-07,65,1,8383,4225,0.0,,USC00186350,0.0,55.0,31.0,3025.0,961.0,2017-03-07,0,1,0,0,0,0,0
66,2017,3,8,2017-03-08,66,2,10971,4356,0.0,,USC00186350,0.12,70.0,49.0,4900.0,2401.0,2017-03-08,0,0,1,0,0,0,0
67,2017,3,9,2017-03-09,67,3,12406,4489,0.0,,USC00186350,0.0,68.0,45.0,4624.0,2025.0,2017-03-09,0,0,0,1,0,0,0
68,2017,3,10,2017-03-10,68,4,5998,4624,0.0,,USC00186350,0.0,73.0,46.0,5329.0,2116.0,2017-03-10,0,0,0,0,1,0,0
69,2017,3,11,2017-03-11,69,5,5116,4761,0.0,,USC00186350,0.08,46.0,26.0,2116.0,676.0,2017-03-11,0,0,0,0,0,1,0
70,2017,3,12,2017-03-12,70,6,4621,4900,0.0,,USC00186350,0.0,40.0,26.0,1600.0,676.0,2017-03-12,0,0,0,0,0,0,1
71,2017,3,13,2017-03-13,71,0,6470,5041,0.0,,USC00186350,0.0,43.0,24.0,1849.0,576.0,2017-03-13,1,0,0,0,0,0,0
72,2017,3,14,2017-03-14,72,1,1583,5184,0.0,,USC00186350,1.54,44.0,25.0,1936.0,625.0,2017-03-14,0,1,0,0,0,0,0
73,2017,3,15,2017-03-15,73,2,3359,5329,0.0,,USC00186350,0.0,38.0,22.0,1444.0,484.0,2017-03-15,0,0,1,0,0,0,0
74,2017,3,16,2017-03-16,74,3,5179,5476,0.0,,USC00186350,0.0,32.0,22.0,1024.0,484.0,2017-03-16,0,0,0,1,0,0,0
75,2017,3,17,2017-03-17,75,4,7207,5625,0.0,,USC00186350,0.0,43.0,27.0,1849.0,729.0,2017-03-17,0,0,0,0,1,0,0
76,2017,3,18,2017-03-18,76,5,8245,5776,0.0,,USC00186350,0.0,51.0,27.0,2601.0,729.0,2017-03-18,0,0,0,0,0,1,0
77,2017,3,19,2017-03-19,77,6,5689,5929,0.0,,USC00186350,0.56,59.0,37.0,3481.0,1369.0,2017-03-19,0,0,0,0,0,0,1
78,2017,3,20,2017-03-20,78,0,9303,6084,0.0,,USC00186350,0.0,54.0,35.0,2916.0,1225.0,2017-03-20,1,0,0,0,0,0,0
79,2017,3,21,2017-03-21,79,1,10612,6241,0.0,,USC00186350,0.02,53.0,35.0,2809.0,1225.0,2017-03-21,0,1,0,0,0,0,0
80,2017,3,22,2017-03-22,80,2,8313,6400,0.0,,USC00186350,0.0,64.0,42.0,4096.0,1764.0,2017-03-22,0,0,1,0,0,0,0
81,2017,3,23,2017-03-23,81,3,8616,6561,0.0,,USC00186350,0.0,50.0,25.0,2500.0,625.0,2017-03-23,0,0,0,1,0,0,0
82,2017,3,24,2017-03-24,82,4,9086,6724,0.0,,USC00186350,0.0,49.0,30.0,2401.0,900.0,2017-03-24,0,0,0,0,1,0,0
83,2017,3,25,2017-03-25,83,5,16191,6889,0.0,,USC00186350,0.06,62.0,37.0,3844.0,1369.0,2017-03-25,0,0,0,0,0,1,0
84,2017,3,26,2017-03-26,84,6,6621,7056,0.0,,USC00186350,0.0,80.0,48.0,6400.0,2304.0,2017-03-26,0,0,0,0,0,0,1
85,2017,3,27,2017-03-27,85,0,11367,7225,0.0,,USC00186350,0.03,80.0,48.0,6400.0,2304.0,2017-03-27,1,0,0,0,0,0,0
86,2017,3,28,2017-03-28,86,1,10444,7396,0.0,,USC00186350,0.02,77.0,47.0,5929.0,2209.0,2017-03-28,0,1,0,0,0,0,0
87,2017,3,29,2017-03-29,87,2,12789,7569,0.0,,USC00186350,0.12,73.0,55.0,5329.0,3025.0,2017-03-29,0,0,1,0,0,0,0
88,2017,3,30,2017-03-30,88,3,10324,7744,0.0,,USC00186350,0.0,67.0,45.0,4489.0,2025.0,2017-03-30,0,0,0,1,0,0,0
89,2017,3,31,2017-03-31,89,4,3793,7921,0.0,,USC00186350,0.04,55.0,43.0,3025.0,1849.0,2017-03-31,0,0,0,0,1,0,0
90,2017,4,1,2017-04-01,90,5,10321,8100,0.0,,USC00186350,0.98,57.0,43.0,3249.0,1849.0,2017-04-01,0,0,0,0,0,1,0
91,2017,4,2,2017-04-02,91,6,13714,8281,0.0,,USC00186350,0.0,61.0,42.0,3721.0,1764.0,2017-04-02,0,0,0,0,0,0,1
92,2017,4,3,2017-04-03,92,0,10868,8464,0.0,,USC00186350,0.0,67.0,45.0,4489.0,2025.0,2017-04-03,1,0,0,0,0,0,0
93,2017,4,4,2017-04-04,93,1,12666,8649,0.0,,USC00186350,0.11,69.0,50.0,4761.0,2500.0,2017-04-04,0,1,0,0,0,0,0
94,2017,4,5,2017-04-05,94,2,13545,8836,0.0,,USC00186350,0.0,81.0,54.0,6561.0,2916.0,2017-04-05,0,0,1,0,0,0,0
95,2017,4,6,2017-04-06,95,3,6353,9025,0.0,,USC00186350,0.0,75.0,54.0,5625.0,2916.0,2017-04-06,0,0,0,1,0,0,0
96,2017,4,7,2017-04-07,96,4,7596,9216,0.0,,USC00186350,1.73,66.0,44.0,4356.0,1936.0,2017-04-07,0,0,0,0,1,0,0
97,2017,4,8,2017-04-08,97,5,12508,9409,0.0,,USC00186350,0.0,49.0,39.0,2401.0,1521.0,2017-04-08,0,0,0,0,0,1,0
98,2017,4,9,2017-04-09,98,6,15133,9604,0.0,,USC00186350,0.0,66.0,38.0,4356.0,1444.0,2017-04-09,0,0,0,0,0,0,1
99,2017,4,10,2017-04-10,99,0,13742,9801,0.0,,USC00186350,0.0,73.0,44.0,5329.0,1936.0,2017-04-10,1,0,0,0,0,0,0
100,2017,4,11,2017-04-11,100,1,15371,10000,0.0,,USC00186350,0.0,83.0,45.0,6889.0,2025.0,2017-04-11,0,1,0,0,0,0,0
101,2017,4,12,2017-04-12,101,2,14088,10201,0.0,,USC00186350,0.0,87.0,60.0,7569.0,3600.0,2017-04-12,0,0,1,0,0,0,0
102,2017,4,13,2017-04-13,102,3,15434,10404,0.0,,USC00186350,0.0,80.0,50.0,6400.0,2500.0,2017-04-13,0,0,0,1,0,0,0
103,2017,4,14,2017-04-14,103,4,16038,10609,0.0,,USC00186350,0.0,72.0,50.0,5184.0,2500.0,2017-04-14,0,0,0,0,1,0,0
104,2017,4,15,2017-04-15,104,5,16896,10816,0.0,,USC00186350,0.0,73.0,52.0,5329.0,2704.0,2017-04-15,0,0,0,0,0,1,0
105,2017,4,16,2017-04-16,105,6,13129,11025,0.0,,USC00186350,0.0,78.0,56.0,6084.0,3136.0,2017-04-16,0,0,0,0,0,0,1
106,2017,4,17,2017-04-17,106,0,10278,11236,0.0,,USC00186350,0.0,85.0,66.0,7225.0,4356.0,2017-04-17,1,0,0,0,0,0,0
107,2017,4,18,2017-04-18,107,1,13752,11449,0.0,,USC00186350,0.12,72.0,50.0,5184.0,2500.0,2017-04-18,0,1,0,0,0,0,0
108,2017,4,19,2017-04-19,108,2,11693,11664,0.0,,USC00186350,0.0,73.0,50.0,5329.0,2500.0,2017-04-19,0,0,1,0,0,0,0
109,2017,4,20,2017-04-20,109,3,12273,11881,0.0,,USC00186350,0.0,62.0,52.0,3844.0,2704.0,2017-04-20,0,0,0,1,0,0,0
110,2017,4,21,2017-04-21,110,4,13541,12100,0.0,,USC00186350,0.1,84.0,58.0,7056.0,3364.0,2017-04-21,0,0,0,0,1,0,0
111,2017,4,22,2017-04-22,111,5,4485,12321,0.0,,USC00186350,0.19,83.0,60.0,6889.0,3600.0,2017-04-22,0,0,0,0,0,1,0
112,2017,4,23,2017-04-23,112,6,10744,12544,0.0,,USC00186350,0.23,60.0,47.0,3600.0,2209.0,2017-04-23,0,0,0,0,0,0,1
113,2017,4,24,2017-04-24,113,0,5684,12769,0.0,,USC00186350,0.0,62.0,48.0,3844.0,2304.0,2017-04-24,1,0,0,0,0,0,0
114,2017,4,25,2017-04-25,114,1,7966,12996,0.0,,USC00186350,0.24,57.0,51.0,3249.0,2601.0,2017-04-25,0,1,0,0,0,0,0
115,2017,4,26,2017-04-26,115,2,11969,13225,0.0,,USC00186350,0.11,60.0,55.0,3600.0,3025.0,2017-04-26,0,0,1,0,0,0,0
116,2017,4,27,2017-04-27,116,3,13787,13456,0.0,,USC00186350,0.0,71.0,55.0,5041.0,3025.0,2017-04-27,0,0,0,1,0,0,0
117,2017,4,28,2017-04-28,117,4,14391,13689,0.0,,USC00186350,0.01,84.0,58.0,7056.0,3364.0,2017-04-28,0,0,0,0,1,0,0
118,2017,4,29,2017-04-29,118,5,14412,13924,0.0,,USC00186350,0.0,86.0,64.0,7396.0,4096.0,2017-04-29,0,0,0,0,0,1,0
119,2017,4,30,2017-04-30,119,6,13613,14161,0.0,,USC00186350,0.0,93.0,70.0,8649.0,4900.0,2017-04-30,0,0,0,0,0,0,1
120,2017,5,1,2017-05-01,120,0,10982,14400,0.0,,USC00186350,0.0,86.0,61.0,7396.0,3721.0,2017-05-01,1,0,0,0,0,0,0
121,2017,5,2,2017-05-02,121,1,13312,14641,0.0,,USC00186350,0.0,84.0,63.0,7056.0,3969.0,2017-05-02,0,1,0,0,0,0,0
122,2017,5,3,2017-05-03,122,2,12931,14884,0.0,,USC00186350,0.0,78.0,59.0,6084.0,3481.0,2017-05-03,0,0,1,0,0,0,0
123,2017,5,4,2017-05-04,123,3,11851,15129,0.0,,USC00186350,0.0,66.0,48.0,4356.0,2304.0,2017-05-04,0,0,0,1,0,0,0
124,2017,5,5,2017-05-05,124,4,7263,15376,0.0,,USC00186350,0.64,67.0,51.0,4489.0,2601.0,2017-05-05,0,0,0,0,1,0,0
125,2017,5,6,2017-05-06,125,5,5842,15625,0.0,,USC00186350,1.87,81.0,57.0,6561.0,3249.0,2017-05-06,0,0,0,0,0,1,0
126,2017,5,7,2017-05-07,126,6,9613,15876,0.0,,USC00186350,0.1,58.0,47.0,3364.0,2209.0,2017-05-07,0,0,0,0,0,0,1
127,2017,5,8,2017-05-08,127,0,11412,16129,0.0,,USC00186350,0.0,64.0,44.0,4096.0,1936.0,2017-05-08,1,0,0,0,0,0,0
128,2017,5,9,2017-05-09,128,1,12369,16384,0.0,,USC00186350,0.0,64.0,40.0,4096.0,1600.0,2017-05-09,0,1,0,0,0,0,0
129,2017,5,10,2017-05-10,129,2,13529,16641,0.0,,USC00186350,0.0,68.0,40.0,4624.0,1600.0,2017-05-10,0,0,1,0,0,0,0
130,2017,5,11,2017-05-11,130,3,3647,16900,0.0,,USC00186350,0.0,76.0,45.0,5776.0,2025.0,2017-05-11,0,0,0,1,0,0,0
131,2017,5,12,2017-05-12,131,4,7213,17161,0.0,,USC00186350,1.0,58.0,53.0,3364.0,2809.0,2017-05-12,0,0,0,0,1,0,0
132,2017,5,13,2017-05-13,132,5,8177,17424,0.0,,USC00186350,0.97,59.0,50.0,3481.0,2500.0,2017-05-13,0,0,0,0,0,1,0
133,2017,5,14,2017-05-14,133,6,12866,17689,0.0,,USC00186350,0.02,60.0,46.0,3600.0,2116.0,2017-05-14,0,0,0,0,0,0,1
134,2017,5,15,2017-05-15,134,0,12580,17956,0.0,,USC00186350,0.0,77.0,53.0,5929.0,2809.0,2017-05-15,1,0,0,0,0,0,0
135,2017,5,16,2017-05-16,135,1,13640,18225,0.0,,USC00186350,0.0,77.0,50.0,5929.0,2500.0,2017-05-16,0,1,0,0,0,0,0
136,2017,5,17,2017-05-17,136,2,12779,18496,0.0,,USC00186350,0.0,82.0,50.0,6724.0,2500.0,2017-05-17,0,0,1,0,0,0,0
137,2017,5,18,2017-05-18,137,3,12404,18769,0.0,,USC00186350,0.0,94.0,60.0,8836.0,3600.0,2017-05-18,0,0,0,1,0,0,0
