,Year,Month,Day,startdate,timeDelt,startweekday,totalRents,timeDelt_sq,holiday,date,station,precip,tmax,tmin,tmax_sq,tmin_sq,startdate2,day_0,day_1,day_2,day_3,day_4,day_5,day_6
345,2015,12,12,2015-12-12,345,5,8720,119025,0.0,,USC00186350,0.0,66.0,40.0,4356.0,1600.0,2015-12-12,0,0,0,0,0,1,0
346,2015,12,13,2015-12-13,346,6,8034,119716,0.0,,USC00186350,0.0,70.0,44.0,4900.0,1936.0,2015-12-13,0,0,0,0,0,0,1
347,2015,12,14,2015-12-14,347,0,6645,120409,0.0,,USC00186350,0.0,73.0,51.0,5329.0,2601.0,2015-12-14,1,0,0,0,0,0,0
348,2015,12,15,2015-12-15,348,1,8803,121104,0.0,,USC00186350,0.13,74.0,55.0,5476.0,3025.0,2015-12-15,0,1,0,0,0,0,0
349,2015,12,16,2015-12-16,349,2,8625,121801,0.0,,USC00186350,0.0,61.0,38.0,3721.0,1444.0,2015-12-16,0,0,1,0,0,0,0
350,2015,12,17,2015-12-17,350,3,4553,122500,0.0,,USC00186350,0.06,58.0,42.0,3364.0,1764.0,2015-12-17,0,0,0,1,0,0,0
351,2015,12,18,2015-12-18,351,4,6698,123201,0.0,,USC00186350,0.4,59.0,45.0,3481.0,2025.0,2015-12-18,0,0,0,0,1,0,0
352,2015,12,19,2015-12-19,352,5,4279,123904,0.0,,USC00186350,0.0,47.0,30.0,2209.0,900.0,2015-12-19,0,0,0,0,0,1,0
353,2015,12,20,2015-12-20,353,6,4219,124609,0.0,,USC00186350,0.0,45.0,27.0,2025.0,729.0,2015-12-20,0,0,0,0,0,0,1
354,2015,12,21,2015-12-21,354,0,6675,125316,0.0,,USC00186350,0.0,46.0,28.0,2116.0,784.0,2015-12-21,1,0,0,0,0,0,0
355,2015,12,22,2015-12-22,355,1,4934,126025,0.0,,USC00186350,0.16,59.0,41.0,3481.0,1681.0,2015-12-22,0,1,0,0,0,0,0
356,2015,12,23,2015-12-23,356,2,2263,126736,0.0,,USC00186350,0.02,64.0,53.0,4096.0,2809.0,2015-12-23,0,0,1,0,0,0,0
357,2015,12,24,2015-12-24,357,3,2796,127449,0.0,,USC00186350,1.79,72.0,62.0,5184.0,3844.0,2015-12-24,0,0,0,1,0,0,0
358,2015,12,25,2015-12-25,358,4,1502,128164,0.0,,USC00186350,0.1,73.0,67.0,5329.0,4489.0,2015-12-25,0,0,0,0,1,0,0
359,2015,12,26,2015-12-26,359,5,2702,128881,0.0,,USC00186350,0.41,75.0,60.0,5625.0,3600.0,2015-12-26,0,0,0,0,0,1,0
360,2015,12,27,2015-12-27,360,6,4623,129600,0.0,,USC00186350,0.02,71.0,51.0,5041.0,2601.0,2015-12-27,0,0,0,0,0,0,1
361,2015,12,28,2015-12-28,361,0,4459,130321,0.0,,USC00186350,0.0,70.0,43.0,4900.0,1849.0,2015-12-28,1,0,0,0,0,0,0
362,2015,12,29,2015-12-29,362,1,5253,131044,0.0,,USC00186350,0.91,52.0,40.0,2704.0,1600.0,2015-12-29,0,1,0,0,0,0,0
363,2015,12,30,2015-12-30,363,2,5275,131769,0.0,,USC00186350,0.02,55.0,48.0,3025.0,2304.0,2015-12-30,0,0,1,0,0,0,0
364,2015,12,31,2015-12-31,364,3,5855,132496,0.0,,USC00186350,0.08,56.0,49.0,3136.0,2401.0,2015-12-31,0,0,0,1,0,0,0
365,2016,1,1,2016-01-01,0,4,3220,0,0.0,,USC00186350,0.0,56.0,41.0,3136.0,1681.0,2016-01-01,0,0,0,0,1,0,0
366,2016,1,2,2016-01-02,1,5,4921,1,0.0,,USC00186350,0.0,46.0,31.0,2116.0,961.0,2016-01-02,0,0,0,0,0,1,0
367,2016,1,3,2016-01-03,2,6,4965,4,0.0,,USC00186350,0.0,48.0,29.0,2304.0,841.0,2016-01-03,0,0,0,0,0,0,1
368,2016,1,4,2016-01-04,3,0,5133,9,0.0,,USC00186350,0.0,53.0,29.0,2809.0,841.0,2016-01-04,1,0,0,0,0,0,0
369,2016,1,5,2016-01-05,4,1,4850,16,0.0,,USC00186350,0.0,38.0,15.0,1444.0,225.0,2016-01-05,0,1,0,0,0,0,0
370,2016,1,6,2016-01-06,5,2,5712,25,0.0,,USC00186350,0.0,34.0,16.0,1156.0,256.0,2016-01-06,0,0,1,0,0,0,0
371,2016,1,7,2016-01-07,6,3,6592,36,0.0,,USC00186350,0.0,41.0,22.0,1681.0,484.0,2016-01-07,0,0,0,1,0,0,0
372,2016,1,8,2016-01-08,7,4,6153,49,0.0,,USC00186350,0.0,43.0,35.0,1849.0,1225.0,2016-01-08,0,0,0,0,1,0,0
373,2016,1,9,2016-01-09,8,5,5314,64,0.0,,USC00186350,0.01,44.0,40.0,1936.0,1600.0,2016-01-09,0,0,0,0,0,1,0
374,2016,1,10,2016-01-10,9,6,5663,81,0.0,,USC00186350,0.74,70.0,41.0,4900.0,1681.0,2016-01-10,0,0,0,0,0,0,1
375,2016,1,11,2016-01-11,10,0,6294,100,0.0,,USC00186350,0.0,65.0,28.0,4225.0,784.0,2016-01-11,1,0,0,0,0,0,0
376,2016,1,12,2016-01-12,11,1,6490,121,0.0,,USC00186350,0.0,42.0,25.0,1764.0,625.0,2016-01-12,0,1,0,0,0,0,0
377,2016,1,13,2016-01-13,12,2,5620,144,0.0,,USC00186350,0.0,47.0,21.0,2209.0,441.0,2016-01-13,0,0,1,0,0,0,0
378,2016,1,14,2016-01-14,13,3,7164,169,0.0,,USC00186350,0.0,31.0,21.0,961.0,441.0,2016-01-14,0,0,0,1,0,0,0
379,2016,1,15,2016-01-15,14,4,5983,196,0.0,,USC00186350,0.0,53.0,26.0,2809.0,676.0,2016-01-15,0,0,0,0,1,0,0
380,2016,1,16,2016-01-16,15,5,5908,225,0.0,,USC00186350,0.35,52.0,30.0,2704.0,900.0,2016-01-16,0,0,0,0,0,1,0
381,2016,1,17,2016-01-17,16,6,3400,256,0.0,,USC00186350,0.0,53.0,32.0,2809.0,1024.0,2016-01-17,0,0,0,0,0,0,1
382,2016,1,18,2016-01-18,17,0,2499,289,0.0,,USC00186350,0.05,38.0,17.0,1444.0,289.0,2016-01-18,1,0,0,0,0,0,0
383,2016,1,19,2016-01-19,18,1,3912,324,0.0,,USC00186350,0.0,25.0,15.0,625.0,225.0,2016-01-19,0,1,0,0,0,0,0
384,2016,1,20,2016-01-20,19,2,4321,361,0.0,,USC00186350,0.0,28.0,16.0,784.0,256.0,2016-01-20,0,0,1,0,0,0,0
385,2016,1,21,2016-01-21,20,3,4228,400,0.0,,USC00186350,0.04,31.0,20.0,961.0,400.0,2016-01-21,0,0,0,1,0,0,0
386,2016,1,22,2016-01-22,21,4,2985,441,0.0,,USC00186350,0.0,34.0,20.0,1156.0,400.0,2016-01-22,0,0,0,0,1,0,0
387,2016,1,27,2016-01-27,26,2,528,676,0.0,,USC00186350,0.0,53.0,38.0,2809.0,1444.0,2016-01-27,0,0,1,0,0,0,0
388,2016,1,28,2016-01-28,27,3,2022,729,0.0,,USC00186350,0.0,43.0,18.0,1849.0,324.0,2016-01-28,0,0,0,1,0,0,0
389,2016,1,29,2016-01-29,28,4,2942,784,0.0,,USC00186350,0.0,43.0,23.0,1849.0,529.0,2016-01-29,0,0,0,0,1,0,0
390,2016,1,30,2016-01-30,29,5,2822,841,0.0,,USC00186350,0.0,42.0,20.0,1764.0,400.0,2016-01-30,0,0,0,0,0,1,0
391,2016,1,31,2016-01-31,30,6,3611,900,0.0,,USC00186350,0.0,47.0,24.0,2209.0,576.0,2016-01-31,0,0,0,0,0,0,1
392,2016,2,1,2016-02-01,31,0,4604,961,0.0,,USC00186350,0.0,62.0,43.0,3844.0,1849.0,2016-02-01,1,0,0,0,0,0,0
393,2016,2,2,2016-02-02,32,1,6584,1024,0.0,,USC00186350,0.0,60.0,33.0,3600.0,1089.0,2016-02-02,0,1,0,0,0,0,0
394,2016,2,3,2016-02-03,33,2,4243,1089,0.0,,USC00186350,0.0,53.0,34.0,2809.0,1156.0,2016-02-03,0,0,1,0,0,0,0
395,2016,2,4,2016-02-04,34,3,6691,1156,0.0,,USC00186350,0.58,62.0,42.0,3844.0,1764.0,2016-02-04,0,0,0,1,0,0,0
396,2016,2,5,2016-02-05,35,4,5822,1225,0.0,,USC00186350,0.04,51.0,36.0,2601.0,1296.0,2016-02-05,0,0,0,0,1,0,0
397,2016,2,6,2016-02-06,36,5,5042,1296,0.0,,USC00186350,0.0,44.0,26.0,1936.0,676.0,2016-02-06,0,0,0,0,0,1,0
398,2016,2,7,2016-02-07,37,6,4664,1369,0.0,,USC00186350,0.0,45.0,27.0,2025.0,729.0,2016-02-07,0,0,0,0,0,0,1
399,2016,2,8,2016-02-08,38,0,5994,1444,0.0,,USC00186350,0.0,47.0,33.0,2209.0,1089.0,2016-02-08,1,0,0,0,0,0,0
400,2016,2,9,2016-02-09,39,1,4053,1521,0.0,,USC00186350,0.12,47.0,35.0,2209.0,1225.0,2016-02-09,0,1,0,0,0,0,0
401,2016,2,10,2016-02-10,40,2,5493,1600,0.0,,USC00186350,0.07,41.0,29.0,1681.0,841.0,2016-02-10,0,0,1,0,0,0,0
402,2016,2,11,2016-02-11,41,3,4246,1681,0.0,,USC00186350,0.0,40.0,21.0,1600.0,441.0,2016-02-11,0,0,0,1,0,0,0
403,2016,2,12,2016-02-12,42,4,4363,1764,0.0,,USC00186350,0.0,30.0,17.0,900.0,289.0,2016-02-12,0,0,0,0,1,0,0
404,2016,2,13,2016-02-13,43,5,1535,1849,0.0,,USC00186350,0.02,32.0,19.0,1024.0,361.0,2016-02-13,0,0,0,0,0,1,0
405,2016,2,14,2016-02-14,44,6,1851,1936,0.0,,USC00186350,0.0,24.0,13.0,576.0,169.0,2016-02-14,0,0,0,0,0,0,1
406,2016,2,15,2016-02-15,45,0,501,2025,0.0,,USC00186350,0.15,27.0,16.0,729.0,256.0,2016-02-15,1,0,0,0,0,0,0
407,2016,2,16,2016-02-16,46,1,3238,2116,0.0,,USC00186350,0.38,53.0,24.0,2809.0,576.0,2016-02-16,0,1,0,0,0,0,0
408,2016,2,17,2016-02-17,47,2,6097,2209,0.0,,USC00186350,0.72,64.0,30.0,4096.0,900.0,2016-02-17,0,0,1,0,0,0,0
409,2016,2,18,2016-02-18,48,3,5822,2304,0.0,,USC00186350,0.0,48.0,31.0,2304.0,961.0,2016-02-18,0,0,0,1,0,0,0
410,2016,2,19,2016-02-19,49,4,5633,2401,0.0,,USC00186350,0.0,42.0,20.0,1764.0,400.0,2016-02-19,0,0,0,0,1,0,0
411,2016,2,20,2016-02-20,50,5,8245,2500,0.0,,USC00186350,0.0,46.0,25.0,2116.0,625.0,2016-02-20,0,0,0,0,0,1,0
412,2016,2,21,2016-02-21,51,6,4254,2601,0.0,,USC00186350,0.0,67.0,25.0,4489.0,625.0,2016-02-21,0,0,0,0,0,0,1
413,2016,2,22,2016-02-22,52,0,7148,2704,0.0,,USC00186350,0.07,59.0,40.0,3481.0,1600.0,2016-02-22,1,0,0,0,0,0,0
414,2016,2,23,2016-02-23,53,1,2585,2809,0.0,,USC00186350,0.14,54.0,40.0,2916.0,1600.0,2016-02-23,0,1,0,0,0,0,0
415,2016,2,24,2016-02-24,54,2,3279,2916,0.0,,USC00186350,0.53,47.0,41.0,2209.0,1681.0,2016-02-24,0,0,1,0,0,0,0
416,2016,2,25,2016-02-25,55,3,6330,3025,0.0,,USC00186350,1.13,66.0,45.0,4356.0,2025.0,2016-02-25,0,0,0,1,0,0,0
417,2016,2,26,2016-02-26,56,4,5345,3136,0.0,,USC00186350,0.0,49.0,34.0,2401.0,1156.0,2016-02-26,0,0,0,0,1,0,0
418,2016,2,27,2016-02-27,57,5,5432,3249,0.0,,USC00186350,0.0,41.0,26.0,1681.0,676.0,2016-02-27,0,0,0,0,0,1,0
419,2016,2,28,2016-02-28,58,6,8732,3364,0.0,,USC00186350,0.0,47.0,32.0,2209.0,1024.0,2016-02-28,0,0,0,0,0,0,1
420,2016,2,29,2016-02-29,59,0,7828,3481,0.0,,USC00186350,0.0,67.0,41.0,4489.0,1681.0,2016-02-29,1,0,0,0,0,0,0
421,2016,3,1,2016-03-01,60,1,8588,3600,0.0,,USC00186350,0.0,64.0,43.0,4096.0,1849.0,2016-03-01,0,1,0,0,0,0,0
422,2016,3,2,2016-03-02,61,2,5918,3721,0.0,,USC00186350,0.08,67.0,40.0,4489.0,1600.0,2016-03-02,0,0,1,0,0,0,0
423,2016,3,3,2016-03-03,62,3,5902,3844,0.0,,USC00186350,0.0,44.0,26.0,1936.0,676.0,2016-03-03,0,0,0,1,0,0,0
424,2016,3,4,2016-03-04,63,4,5345,3969,0.0,,USC00186350,0.1,43.0,32.0,1849.0,1024.0,2016-03-04,0,0,0,0,1,0,0
425,2016,3,5,2016-03-05,64,5,5334,4096,0.0,,USC00186350,0.0,42.0,34.0,1764.0,1156.0,2016-03-05,0,0,0,0,0,1,0
426,2016,3,6,2016-03-06,65,6,5899,4225,0.0,,USC00186350,0.0,45.0,34.0,2025.0,1156.0,2016-03-06,0,0,0,0,0,0,1
427,2016,3,7,2016-03-07,66,0,9003,4356,0.0,,USC00186350,0.0,52.0,32.0,2704.0,1024.0,2016-03-07,1,0,0,0,0,0,0
428,2016,3,8,2016-03-08,67,1,10558,4489,0.0,,USC00186350,0.0,67.0,40.0,4489.0,1600.0,2016-03-08,0,1,0,0,0,0,0
429,2016,3,9,2016-03-09,68,2,11214,4624,0.0,,USC00186350,0.0,79.0,43.0,6241.0,1849.0,2016-03-09,0,0,1,0,0,0,0
430,2016,3,10,2016-03-10,69,3,10954,4761,0.0,,USC00186350,0.0,83.0,50.0,6889.0,2500.0,2016-03-10,0,0,0,1,0,0,0
431,2016,3,11,2016-03-11,70,4,11219,4900,0.0,,USC00186350,0.0,80.0,61.0,6400.0,3721.0,2016-03-11,0,0,0,0,1,0,0
432,2016,3,12,2016-03-12,71,5,10428,5041,0.0,,USC00186350,0.0,74.0,48.0,5476.0,2304.0,2016-03-12,0,0,0,0,0,1,0
433,2016,3,13,2016-03-13,72,6,5194,5184,0.0,,USC00186350,0.0,60.0,51.0,3600.0,2601.0,2016-03-13,0,0,0,0,0,0,1
434,2016,3,14,2016-03-14,73,0,7671,5329,0.0,,USC00186350,0.48,60.0,50.0,3600.0,2500.0,2016-03-14,1,0,0,0,0,0,0
435,2016,3,15,2016-03-15,74,1,8558,5476,0.0,,USC00186350,0.03,54.0,46.0,2916.0,2116.0,2016-03-15,0,1,0,0,0,0,0
436,2016,3,16,2016-03-16,75,2,13356,5625,0.0,,USC00186350,0.02,65.0,45.0,4225.0,2025.0,2016-03-16,0,0,1,0,0,0,0
437,2016,3,17,2016-03-17,76,3,10673,5776,0.0,,USC00186350,0.0,75.0,43.0,5625.0,1849.0,2016-03-17,0,0,0,1,0,0,0
438,2016,3,18,2016-03-18,77,4,11429,5929,0.0,,USC00186350,0.0,69.0,43.0,4761.0,1849.0,2016-03-18,0,0,0,0,1,0,0
439,2016,3,19,2016-03-19,78,5,3227,6084,0.0,,USC00186350,0.0,68.0,43.0,4624.0,1849.0,2016-03-19,0,0,0,0,0,1,0
440,2016,3,20,2016-03-20,79,6,4532,6241,0.0,,USC00186350,0.21,46.0,37.0,2116.0,1369.0,2016-03-20,0,0,0,0,0,0,1
441,2016,3,21,2016-03-21,80,0,7580,6400,0.0,,USC00186350,0.0,43.0,35.0,1849.0,1225.0,2016-03-21,1,0,0,0,0,0,0
442,2016,3,22,2016-03-22,81,1,9763,6561,0.0,,USC00186350,0.0,54.0,31.0,2916.0,961.0,2016-03-22,0,1,0,0,0,0,0
443,2016,3,23,2016-03-23,82,2,12340,6724,0.0,,USC00186350,0.0,63.0,33.0,3969.0,1089.0,2016-03-23,0,0,1,0,0,0,0
444,2016,3,24,2016-03-24,83,3,13363,6889,0.0,,USC00186350,0.0,76.0,46.0,5776.0,2116.0,2016-03-24,0,0,0,1,0,0,0
445,2016,3,25,2016-03-25,84,4,12212,7056,0.0,,USC00186350,0.0,78.0,51.0,6084.0,2601.0,2016-03-25,0,0,0,0,1,0,0
446,2016,3,26,2016-03-26,85,5,14116,7225,0.0,,USC00186350,0.02,74.0,40.0,5476.0,1600.0,2016-03-26,0,0,0,0,0,1,0
447,2016,3,27,2016-03-27,86,6,8564,7396,0.0,,USC00186350,0.0,63.0,41.0,3969.0,1681.0,2016-03-27,0,0,0,0,0,0,1
448,2016,3,28,2016-03-28,87,0,8430,7569,0.0,,USC00186350,0.41,57.0,49.0,3249.0,2401.0,2016-03-28,1,0,0,0,0,0,0
449,2016,3,29,2016-03-29,88,1,10221,7744,0.0,,USC00186350,0.04,70.0,47.0,4900.0,2209.0,2016-03-29,0,1,0,0,0,0,0
450,2016,3,30,2016-03-30,89,2,10873,7921,0.0,,USC00186350,0.0,62.0,33.0,3844.0,1089.0,2016-03-30,0,0,1,0,0,0,0
451,2016,3,31,2016-03-31,90,3,11029,8100,0.0,,USC00186350,0.0,65.0,41.0,4225.0,1681.0,2016-03-31,0,0,0,1,0,0,0
452,2016,4,1,2016-04-01,91,4,10874,8281,0.0,,USC00186350,0.0,74.0,55.0,5476.0,3025.0,2016-04-01,0,0,0,0,1,0,0
453,2016,4,2,2016-04-02,92,5,9282,8464,0.0,,USC00186350,0.1,84.0,50.0,7056.0,2500.0,2016-04-02,0,0,0,0,0,1,0
454,2016,4,3,2016-04-03,93,6,6800,8649,0.0,,USC00186350,0.12,63.0,36.0,3969.0,1296.0,2016-04-03,0,0,0,0,0,0,1
455,2016,4,4,2016-04-04,94,0,7398,8836,0.0,,USC00186350,0.02,54.0,37.0,2916.0,1369.0,2016-04-04,1,0,0,0,0,0,0
456,2016,4,5,2016-04-05,95,1,7512,9025,0.0,,USC00186350,0.08,72.0,30.0,5184.0,900.0,2016-04-05,0,1,0,0,0,0,0
457,2016,4,6,2016-04-06,96,2,9068,9216,0.0,,USC00186350,0.0,47.0,28.0,2209.0,784.0,2016-04-06,0,0,1,0,0,0,0
458,2016,4,7,2016-04-07,97,3,5433,9409,0.0,,USC00186350,0.04,57.0,32.0,3249.0,1024.0,2016-04-07,0,0,0,1,0,0,0
459,2016,4,8,2016-04-08,98,4,9529,9604,0.0,,USC00186350,0.64,64.0,44.0,4096.0,1936.0,2016-04-08,0,0,0,0,1,0,0
460,2016,4,9,2016-04-09,99,5,4069,9801,0.0,,USC00186350,0.08,54.0,39.0,2916.0,1521.0,2016-04-09,0,0,0,0,0,1,0
461,2016,4,10,2016-04-10,100,6,7421,10000,0.0,,USC00186350,0.03,50.0,31.0,2500.0,961.0,2016-04-10,0,0,0,0,0,0,1
462,2016,4,11,2016-04-11,101,0,9456,10201,0.0,,USC00186350,0.0,53.0,34.0,2809.0,1156.0,2016-04-11,1,0,0,0,0,0,0
463,2016,4,12,2016-04-12,102,1,8583,10404,0.0,,USC00186350,0.03,74.0,48.0,5476.0,2304.0,2016-04-12,0,1,0,0,0,0,0
464,2016,4,13,2016-04-13,103,2,10131,10609,0.0,,USC00186350,0.0,65.0,40.0,4225.0,1600.0,2016-04-13,0,0,1,0,0,0,0
465,2016,4,14,2016-04-14,104,3,10523,10816,0.0,,USC00186350,0.0,60.0,36.0,3600.0,1296.0,2016-04-14,0,0,0,1,0,0,0
466,2016,4,15,2016-04-15,105,4,11395,11025,0.0,,USC00186350,0.0,65.0,38.0,4225.0,1444.0,2016-04-15,0,0,0,0,1,0,0
467,2016,4,16,2016-04-16,106,5,13505,11236,0.0,,USC00186350,0.0,66.0,41.0,4356.0,1681.0,2016-04-16,0,0,0,0,0,1,0
468,2016,4,17,2016-04-17,107,6,12367,11449,0.0,,USC00186350,0.0,73.0,41.0,5329.0,1681.0,2016-04-17,0,0,0,0,0,0,1
469,2016,4,18,2016-04-18,108,0,11882,11664,0.0,,USC00186350,0.0,76.0,47.0,5776.0,2209.0,2016-04-18,1,0,0,0,0,0,0
470,2016,4,19,2016-04-19,109,1,11927,11881,0.0,,USC00186350,0.0,83.0,51.0,6889.0,2601.0,2016-04-19,0,1,0,0,0,0,0
471,2016,4,20,2016-04-20,110,2,11650,12100,0.0,,USC00186350,0.0,83.0,43.0,6889.0,1849.0,2016-04-20,0,0,1,0,0,0,0
472,2016,4,21,2016-04-21,111,3,11447,12321,0.0,,USC00186350,0.0,73.0,50.0,5329.0,2500.0,2016-04-21,0,0,0,1,0,0,0
473,2016,4,22,2016-04-22,112,4,11093,12544,0.0,,USC00186350,0.0,75.0,54.0,5625.0,2916.0,2016-04-22,0,0,0,0,1,0,0
474,2016,4,23,2016-04-23,113,5,8487,12769,0.0,,USC00186350,0.0,74.0,62.0,5476.0,3844.0,2016-04-23,0,0,0,0,0,1,0
475,2016,4,24,2016-04-24,114,6,11948,12996,0.0,,USC00186350,0.22,72.0,44.0,5184.0,1936.0,2016-04-24,0,0,0,0,0,0,1
476,2016,4,25,2016-04-25,115,0,11694,13225,0.0,,USC00186350,0.0,71.0,48.0,5041.0,2304.0,2016-04-25,1,0,0,0,0,0,0
477,2016,4,26,2016-04-26,116,1,11718,13456,0.0,,USC00186350,0.0,80.0,53.0,6400.0,2809.0,2016-04-26,0,1,0,0,0,0,0
478,2016,4,27,2016-04-27,117,2,8360,13689,0.0,,USC00186350,0.0,86.0,55.0,7396.0,3025.0,2016-04-27,0,0,1,0,0,0,0
479,2016,4,28,2016-04-28,118,3,5195,13924,0.0,,USC00186350,0.04,56.0,52.0,3136.0,2704.0,2016-04-28,0,0,0,1,0,0,0
480,2016,4,29,2016-04-29,119,4,8258,14161,0.0,,USC00186350,0.57,56.0,48.0,3136.0,2304.0,2016-04-29,0,0,0,0,1,0,0
481,2016,4,30,2016-04-30,120,5,8511,14400,0.0,,USC00186350,0.02,56.0,48.0,3136.0,2304.0,2016-04-30,0,0,0,0,0,1,0
482,2016,5,1,2016-05-01,121,6,4376,14641,0.0,,USC00186350,0.29,59.0,51.0,3481.0,2601.0,2016-05-01,0,0,0,0,0,0,1
483,2016,5,2,2016-05-02,122,0,8139,14884,0.0,,USC00186350,0.26,62.0,55.0,3844.0,3025.0,2016-05-02,1,0,0,0,0,0,0
484,2016,5,3,2016-05-03,123,1,8132,15129,0.0,,USC00186350,0.89,80.0,60.0,6400.0,3600.0,2016-05-03,0,1,0,0,0,0,0
485,2016,5,4,2016-05-04,124,2,9625,15376,0.0,,USC00186350,0.13,75.0,55.0,5625.0,3025.0,2016-05-04,0,0,1,0,0,0,0
486,2016,5,5,2016-05-05,125,3,8726,15625,0.0,,USC00186350,0.03,60.0,50.0,3600.0,2500.0,2016-05-05,0,0,0,1,0,0,0
487,2016,5,6,2016-05-06,126,4,3102,15876,0.0,,USC00186350,0.13,57.0,51.0,3249.0,2601.0,2016-05-06,0,0,0,0,1,0,0
488,2016,5,7,2016-05-07,127,5,9225,16129,0.0,,USC00186350,0.91,60.0,53.0,3600.0,2809.0,2016-05-07,0,0,0,0,0,1,0
489,2016,5,8,2016-05-08,128,6,10803,16384,0.0,,USC00186350,0.2,65.0,55.0,4225.0,3025.0,2016-05-08,0,0,0,0,0,0,1
490,2016,5,9,2016-05-09,129,0,9164,16641,0.0,,USC00186350,0.0,73.0,44.0,5329.0,1936.0,2016-05-09,1,0,0,0,0,0,0
491,2016,5,10,2016-05-10,130,1,10242,16900,0.0,,USC00186350,0.08,67.0,56.0,4489.0,3136.0,2016-05-10,0,1,0,0,0,0,0
492,2016,5,11,2016-05-11,131,2,7669,17161,0.0,,USC00186350,0.09,64.0,54.0,4096.0,2916.0,2016-05-11,0,0,1,0,0,0,0
493,2016,5,12,2016-05-12,132,3,10805,17424,0.0,,USC00186350,0.18,65.0,55.0,4225.0,3025.0,2016-05-12,0,0,0,1,0,0,0
494,2016,5,13,2016-05-13,133,4,10106,17689,0.0,,USC00186350,0.0,68.0,63.0,4624.0,3969.0,2016-05-13,0,0,0,0,1,0,0
495,2016,5,14,2016-05-14,134,5,9389,17956,0.0,,USC00186350,0.11,78.0,50.0,6084.0,2500.0,2016-05-14,0,0,0,0,0,1,0
496,2016,5,15,2016-05-15,135,6,8507,18225,0.0,,USC00186350,0.14,76.0,49.0,5776.0,2401.0,2016-05-15,0,0,0,0,0,0,1
497,2016,5,16,2016-05-16,136,0,11357,18496,0.0,,USC00186350,0.0,76.0,42.0,5776.0,1764.0,2016-05-16,1,0,0,0,0,0,0
498,2016,5,17,2016-05-17,137,1,5374,18769,0.0,,USC00186350,0.0,69.0,47.0,4761.0,2209.0,2016-05-17,0,1,0,0,0,0,0
499,2016,5,18,2016-05-18,138,2,10583,19044,0.0,,USC00186350,0.4,60.0,55.0,3600.0,3025.0,2016-05-18,0,0,1,0,0,0,0
500,2016,5,19,2016-05-19,139,3,11720,19321,0.0,,USC00186350,0.03,69.0,55.0,4761.0,3025.0,2016-05-19,0,0,0,1,0,0,0
501,2016,5,20,2016-05-20,140,4,13860,19600,0.0,,USC00186350,0.0,73.0,49.0,5329.0,2401.0,2016-05-20,0,0,0,0,1,0,0
502,2016,5,21,2016-05-21,141,5,4432,19881,0.0,,USC00186350,0.22,78.0,51.0,6084.0,2601.0,2016-05-21,0,0,0,0,0,1,0
503,2016,5,22,2016-05-22,142,6,2851,20164,0.0,,USC00186350,0.42,78.0,51.0,6084.0,2601.0,2016-05-22,0,0,0,0,0,0,1
504,2016,5,23,2016-05-23,143,0,8048,20449,0.0,,USC00186350,0.38,65.0,57.0,4225.0,3249.0,2016-05-23,1,0,0,0,0,0,0
505,2016,5,24,2016-05-24,144,1,13235,20736,0.0,,USC00186350,0.22,76.0,61.0,5776.0,3721.0,2016-05-24,0,1,0,0,0,0,0
506,2016,5,25,2016-05-25,145,2,12786,21025,0.0,,USC00186350,0.0,83.0,57.0,6889.0,3249.0,2016-05-25,0,0,1,0,0,0,0
507,2016,5,26,2016-05-26,146,3,12188,21316,0.0,,USC00186350,0.0,85.0,59.0,7225.0,3481.0,2016-05-26,0,0,0,1,0,0,0
508,2016,5,27,2016-05-27,147,4,12139,21609,0.0,,USC00186350,0.0,86.0,61.0,7396.0,3721.0,2016-05-27,0,0,0,0,1,0,0
509,2016,5,28,2016-05-28,148,5,11560,21904,0.0,,USC00186350,0.0,92.0,71.0,8464.0,5041.0,2016-05-28,0,0,0,0,0,1,0
510,2016,5,29,2016-05-29,149,6,9069,22201,0.0,,USC00186350,0.0,92.0,64.0,8464.0,4096.0,2016-05-29,0,0,0,0,0,0,1
511,2016,5,30,2016-05-30,150,0,9930,22500,0.0,,USC00186350,0.75,87.0,70.0,7569.0,4900.0,2016-05-30,1,0,0,0,0,0,0
512,2016,5,31,2016-05-31,151,1,11578,22801,0.0,,USC00186350,0.03,83.0,70.0,6889.0,4900.0,2016-05-31,0,1,0,0,0,0,0
513,2016,6,1,2016-06-01,152,2,12355,23104,0.0,,USC00186350,0.0,89.0,67.0,7921.0,4489.0,2016-06-01,0,0,1,0,0,0,0
514,2016,6,2,2016-06-02,153,3,12366,23409,0.0,,USC00186350,0.0,90.0,67.0,8100.0,4489.0,2016-06-02,0,0,0,1,0,0,0
515,2016,6,3,2016-06-03,154,4,8517,23716,0.0,,USC00186350,0.0,84.0,68.0,7056.0,4624.0,2016-06-03,0,0,0,0,1,0,0
516,2016,6,4,2016-06-04,155,5,11991,24025,0.0,,USC00186350,0.29,81.0,73.0,6561.0,5329.0,2016-06-04,0,0,0,0,0,1,0
517,2016,6,5,2016-06-05,156,6,9378,24336,0.0,,USC00186350,0.1,83.0,74.0,6889.0,5476.0,2016-06-05,0,0,0,0,0,0,1
518,2016,6,6,2016-06-06,157,0,12468,24649,0.0,,USC00186350,0.0,85.0,70.0,7225.0,4900.0,2016-06-06,1,0,0,0,0,0,0
